Observation_ID,Update_Datetime,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Category,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,Tmax,Tmin,Prcp,Accum_Prcp,Daylength
17225630,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-06-20,00:00:00,171,0,50,-9999,-9999,2374,24.5,13.5,0,540,52531
17285896,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-06-27,00:00:00,178,0,50,-9999,-9999,2519.75,24,11.5,0,540,52531
17344605,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-07-04,00:00:00,185,0,50,-9999,-9999,2660.25,28,13,0,540,52531
17412153,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-07-11,09:06:00,192,0,50,-9999,-9999,2803.25,29,15,0,540,52186
17474741,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-07-18,09:16:00,199,0,50,-9999,-9999,2959,27.5,15,0,540,51494
17532532,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-07-25,08:43:00,206,0,50,-9999,-9999,3115.5,33,17,0,540,50803
17580273,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-08-01,09:11:00,213,0,50,-9999,-9999,3269.75,25.5,14.5,0,540,50112
17635932,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-08-08,09:31:00,220,0,50,-9999,-9999,3423.25,25,14,0,540,49421
17675868,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-08-15,06:59:00,227,0,50,-9999,-9999,3595.5,38,20,0,540,48384
17772622,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-08-29,09:05:00,241,0,50,-9999,-9999,3912.75,26.5,17,0,540,46656
17837609,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-09-05,09:16:00,248,0,50,-9999,-9999,4074.75,27,15,0,540,45619
17900270,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-09-12,08:57:00,255,0,50,-9999,-9999,4222.75,33.5,17,0,540,44582
17964383,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-09-19,07:53:00,262,0,50,-9999,-9999,4375.25,25.5,12.5,0,542,43546
18024310,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-09-26,08:35:00,269,0,50,-9999,-9999,4542.5,30.5,16.5,0,542,42509
18092554,2019-10-03 10:33:57,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-10-03,09:23:00,276,0,50,-9999,-9999,4654.5,23.5,9.5,0,542,41472
18149962,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-10-10,08:50:00,283,0,50,-9999,-9999,4792.25,25,10.5,0,542,40435
18203230,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-10-17,10:25:00,290,0,50,-9999,-9999,4912.75,22,12,0,542,39398
20820546,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-10-24,09:03:00,297,0,50,-9999,-9999,5051.75,31.5,17.5,0,542,38362
31589091,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-10-31,00:00:00,304,0,50,-9999,-9999,5168.25,22,7,0,542,37325
20931002,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-11-07,09:03:00,311,0,50,-9999,-9999,5285,21.5,10,0,542,36634
31589254,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-11-14,01:00:00,318,0,50,-9999,-9999,5399.75,17.5,10,0,542,35597
21045264,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-11-21,12:00:00,325,0,50,-9999,-9999,5508,18.5,7.5,0,542,35251
21164661,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-12-06,07:47:00,340,0,50,-9999,-9999,5669.5,17,10.5,0,605,34214
21199545,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-12-12,10:08:00,346,0,50,-9999,-9999,5746.5,16.5,12,1,644,33869
21222619,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-12-19,07:44:00,353,0,50,-9999,-9999,5819.5,14,8.5,5,660,33869
31589417,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2019-12-26,01:00:00,360,0,50,-9999,-9999,5883.75,14.5,4,0,680,33869
31589580,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-01-02,01:00:00,2,0,50,-9999,-9999,23.62,17.25,6.2,0,0,33952
21294784,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-01-09,09:06:00,9,0,50,-9999,-9999,91.83,12.09,5.47,0,2.58,34303
21371563,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-01-23,09:18:00,23,0,50,-9999,-9999,218.58,15.17,7.09,0,31.77,35410
31589743,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-01-30,01:00:00,30,0,50,-9999,-9999,307.58,18.34,8.52,0,36.53,36135
21450830,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-02-06,09:16:00,37,0,50,-9999,-9999,384.64,18.57,6.13,0,36.53,36950
21488934,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-02-13,09:23:00,44,0,50,-9999,-9999,479.95,16.04,6.2,0,36.53,37839
21554352,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-02-20,09:01:00,51,0,50,-9999,-9999,572.2,19.59,6.91,0,36.53,38786
21594287,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-02-27,09:17:00,58,0,50,-9999,-9999,678.84,24.31,9.91,0,36.53,39777
21892613,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-03-05,09:03:00,65,0,50,-9999,-9999,783.29,19.28,8.71,0,36.53,40799
21955323,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-03-12,09:05:00,72,0,50,-9999,-9999,877.12,22.8,8.78,0,41.82,41843
22019478,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-03-19,09:20:00,79,0,50,-9999,-9999,948.12,16.17,6.24,0,77.4,42898
22086590,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-03-26,09:07:00,86,0,50,-9999,-9999,1026.73,15.57,2.56,0,80.37,43955
22140536,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-04-02,09:14:00,93,0,50,-9999,-9999,1112.64,19.28,5.31,0,83.61,45006
22197821,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-04-09,09:06:00,100,0,50,-9999,-9999,1192.35,17.35,10.91,0,113.09,46042
22266842,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-04-16,09:00:00,107,0,50,-9999,-9999,1304.3,20.3,11.25,0,113.09,47052
22325903,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-04-23,09:24:00,114,0,50,-9999,-9999,1415.76,26.72,13.28,0,113.09,48026
22400585,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-04-30,09:14:00,121,0,50,-9999,-9999,1553.97,25.22,11.78,0,113.09,48950
31589906,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-05-07,00:00:00,128,0,50,-9999,-9999,1681.75,32.07,13.34,0,113.09,49809
22546385,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-05-14,09:04:00,135,0,50,-9999,-9999,1804.48,20.33,11.57,0.41,118.21,50587
22645214,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-05-21,09:22:00,142,0,50,-9999,-9999,1926.51,25.99,11.58,0,129.92,51268
22709260,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-05-28,09:16:00,149,0,50,-9999,-9999,2088.68,30.43,14.42,0,129.92,51833
22774814,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-06-04,09:14:00,156,0,50,-9999,-9999,2240.55,34.05,14.76,0,132.78,52265
22820459,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-06-11,09:18:00,163,0,50,-9999,-9999,2379.91,29.8,15.25,0,132.78,52552
22874155,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-06-18,09:12:00,170,0,50,-9999,-9999,2522.05,33.44,16.08,0,132.78,52684
22915605,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-06-25,09:12:00,177,0,50,-9999,-9999,2673.05,28.63,14.94,0,132.78,52655
22958337,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-07-02,09:03:00,184,0,50,-9999,-9999,2814.67,24.98,12.68,0,132.78,52467
23002384,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-07-09,09:10:00,191,0,50,-9999,-9999,2968.31,32.34,14.02,0,132.78,52127
23067132,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-07-16,08:42:00,198,0,50,-9999,-9999,3125.44,25.58,13.94,0,132.78,51646
23119516,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-07-23,09:17:00,205,0,50,-9999,-9999,3264.74,26.43,13.67,0,132.78,51038
23164091,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-07-30,07:36:00,212,0,50,-9999,-9999,3412.6,28.3,14.08,0,132.78,50320
23211779,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-08-06,09:02:00,219,0,50,-9999,-9999,3562.07,28.02,14.06,0,132.78,49511
23258368,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-08-13,09:16:00,226,0,50,-9999,-9999,3722.63,35.94,17.62,0,132.78,48627
23293316,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-08-20,08:59:00,233,0,50,-9999,-9999,3923.96,31.17,16.22,0,133.39,47684
23337959,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-08-27,09:22:00,240,0,50,-9999,-9999,4083.84,26.61,13.6,0,133.39,46696
23379291,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-09-03,09:22:00,247,0,50,-9999,-9999,4225.99,26.76,15.11,0,133.39,45675
23423980,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-09-10,08:49:00,254,0,50,-9999,-9999,4406.49,21.87,14.27,0,133.39,44633
23474375,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-09-17,09:02:00,261,0,50,-9999,-9999,4555.62,28.32,16.22,0,133.39,43578
23714896,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-09-24,09:08:00,268,0,50,-9999,-9999,4709.95,28.25,15.91,0,133.39,42521
23768386,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-01,09:18:00,275,0,50,-9999,-9999,4888.09,34.4,21.89,0,133.39,41469
23830951,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-08,09:01:00,282,0,50,-9999,-9999,5049.03,21,13.47,0,133.39,40432
23921327,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-15,08:35:00,289,0,50,-9999,-9999,5203.38,33.68,18.49,0,133.39,39419
24112114,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-22,08:13:00,296,0,50,-9999,-9999,5370.57,26.1,13.68,0,133.39,38443
23986553,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-22,09:13:00,296,0,50,-9999,-9999,5370.57,26.1,13.68,0,133.39,38443
24112275,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-29,08:23:00,303,0,50,-9999,-9999,5489.79,25.12,10.66,0,133.39,37515
24050662,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-10-29,09:23:00,303,0,50,-9999,-9999,5489.79,25.12,10.66,0,133.39,37515
24112440,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-11-05,09:22:00,310,0,50,-9999,-9999,5622.3,27.56,12.41,0,133.39,36650
24174113,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-11-12,09:18:00,317,0,50,-9999,-9999,5701.97,17.29,4.44,0,133.68,35865
24227065,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-11-19,09:02:00,324,0,50,-9999,-9999,5793.61,17.1,6.57,0,146.28,35177
24277871,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-11-26,09:01:00,331,0,50,-9999,-9999,5877.4,17.41,6.18,0,146.28,34604
24372213,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-03,08:46:00,338,0,50,-9999,-9999,5959.12,17.74,6.45,0,146.28,34161
24409697,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-10,09:01:00,345,0,50,-9999,-9999,6051.09,18.43,6.23,0,146.28,33863
24494828,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-14,06:45:00,349,0,50,-9999,-9999,6090.9,13.81,4.82,0,167.19,33762
24463460,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-17,09:45:00,352,0,50,-9999,-9999,6121.13,14.87,7.27,0,176.02,33720
24532097,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-24,09:24:00,359,0,50,-9999,-9999,6185.04,12.89,4.04,0,176.02,33737
24532259,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2020-12-31,09:21:00,366,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24553996,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-01-07,09:05:00,7,0,50,-9999,-9999,69.85,14.26,6.26,0.76,14.19,34188
24580925,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-01-14,10:05:00,14,0,50,-9999,-9999,149.92,19.52,8.81,0,14.19,34640
24611709,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-01-21,09:02:00,21,0,50,-9999,-9999,253.45,16.57,4.5,0,14.19,35223
24650594,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-01-29,11:20:00,29,0,50,-9999,-9999,321.72,12.84,5.38,0,60.91,36026
24685565,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-02-04,09:24:00,35,0,50,-9999,-9999,390.66,16.86,4.03,0,73.77,36709
24726983,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-02-11,09:15:00,42,0,50,-9999,-9999,477.68,14.85,8.13,6.78,80.55,37579
31590069,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-02-18,01:00:00,49,0,50,-9999,-9999,557.06,17.39,5.4,1.37,87.01,38510
25022473,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-02-25,09:03:00,56,0,50,-9999,-9999,652.55,20.19,6.31,0,90.89,39490
25069872,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-03-04,09:17:00,63,0,50,-9999,-9999,738.85,17.45,5.06,0,90.89,40505
25134762,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-03-11,09:23:00,70,0,50,-9999,-9999,811.6,14.84,4.79,0,109.2,41543
31590232,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-03-18,00:00:00,77,0,50,-9999,-9999,882.29,13.55,8.76,7.47,122.39,42596
25350217,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-03-25,09:06:00,84,0,50,-9999,-9999,970.47,18.52,7.72,0,122.39,43653
25431513,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-04-01,08:43:00,91,0,50,-9999,-9999,1090.22,27.92,11.75,0,122.39,44707
25537982,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-04-08,09:18:00,98,0,50,-9999,-9999,1185.48,20.71,6.6,0,122.39,45748
25625423,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-04-15,07:45:00,105,0,50,-9999,-9999,1288.89,20.52,7.91,0,122.39,46767
25776631,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-04-19,06:45:00,109,0,50,-9999,-9999,1356.69,23.74,9.88,0,122.39,47335
25734374,-9999,6399,CPP-STME,37.978359,-122.126457,63,CA,1161,Rosa,californica,California wildrose,Plantae,-9999,29406,501,Flowers,Open flowers,2021-04-22,08:01:00,112,0,50,-9999,-9999,1399.55,17.54,9.18,0,122.39,47752
